Area,Date,Discharged,Fatal,Hosp_require,Hosp_severe,Positive,Tested
Oita,2020-11-19,158,3,35,0,196,24179
Miyazaki,2020-11-19,372,1,16,0,388,8869
Kagoshima,2020-11-19,527,13,33,0,576,25386
Okinawa,2020-11-19,3469,68,355,2,3887,65911
Hokkaido,2020-11-20,4246,141,1993,19,6380,119279
Aomori,2020-11-20,255,6,19,2,280,6349
Iwate,2020-11-20,33,0,79,1,112,7411
Miyagi,2020-11-20,863,9,189,8,1061,17169
Akita,2020-11-20,68,0,6,1,74,3155
Yamagata,2020-11-20,86,1,20,0,107,7144
Fukushima,2020-11-20,406,6,54,4,466,36945
Ibaraki,2020-11-20,873,19,247,5,1139,15503
Tochigi,2020-11-20,498,2,52,4,550,49184
Gunma,2020-11-20,916,21,79,3,1016,33976
Saitama,2020-11-20,6306,130,890,17,7326,216902
Chiba,2020-11-20,5361,86,752,8,6199,153635
Tokyo,2020-11-20,32954,477,3347,37,36778,701481
Kanagawa,2020-11-20,9597,184,1207,44,10988,234414
Niigata,2020-11-20,201,0,85,1,286,20632
Toyama,2020-11-20,399,26,16,0,441,16124
Ishikawa,2020-11-20,775,49,7,0,831,20483
Fukui,2020-11-20,256,11,31,2,298,13346
Yamanashi,2020-11-20,241,7,50,2,298,12801
Nagano,2020-11-20,401,6,165,0,567,27741
Gifu,2020-11-20,747,13,130,0,890,30992
Shizuoka,2020-11-20,768,4,339,3,1111,51416
Aichi,2020-11-20,6841,104,1317,19,8262,122758
Mie,2020-11-20,587,7,90,5,684,18271
Shiga,2020-11-20,624,9,87,0,720,24685
Kyoto,2020-11-20,2160,35,214,3,2409,60062
Osaka,2020-11-20,14124,272,2329,81,16744,288368
Hyogo,2020-11-20,3735,76,544,23,4355,82174
Nara,2020-11-20,758,11,183,4,952,29663
Wakayama,2020-11-20,297,4,65,4,372,11946
Tottori,2020-11-20,43,0,10,0,53,6185
Shimane,2020-11-20,141,0,1,0,142,6498
Okayama,2020-11-20,310,11,109,3,458,17220
Hiroshima,2020-11-20,674,6,43,0,726,31670
Yamaguchi,2020-11-20,223,2,98,2,326,13795
Tokushima,2020-11-20,161,9,8,2,176,7712
Kagawa,2020-11-20,106,2,19,0,127,15760
Ehime,2020-11-20,111,6,47,0,164,5091
Kochi,2020-11-20,140,4,0,0,144,3700
Fukuoka,2020-11-20,5228,106,143,3,5477,187533
Saga,2020-11-20,276,1,15,0,290,8602
Nagasaki,2020-11-20,243,3,8,0,254,25507
Kumamoto,2020-11-20,841,11,76,1,951,22677
Oita,2020-11-20,160,3,45,0,208,24521
Miyazaki,2020-11-20,372,1,26,0,398,8918
Kagoshima,2020-11-20,537,13,48,0,592,25683
Okinawa,2020-11-20,3517,68,345,2,3925,66496
Hokkaido,2020-11-21,4428,143,2113,19,6684,122381
Aomori,2020-11-21,255,6,19,2,280,6349
Iwate,2020-11-21,34,0,93,1,127,7560
Miyagi,2020-11-21,881,9,185,8,1075,17396
Akita,2020-11-21,68,0,6,1,74,3155
Yamagata,2020-11-21,88,1,19,0,107,7184
Fukushima,2020-11-21,406,6,62,4,474,37381
Ibaraki,2020-11-21,898,19,288,6,1205,15503
Tochigi,2020-11-21,499,2,59,5,558,51487
Gunma,2020-11-21,919,21,93,1,1033,34203
Saitama,2020-11-21,6367,130,1002,17,7499,217347
Chiba,2020-11-21,5422,86,800,9,6308,154668
Tokyo,2020-11-21,33224,478,3615,40,37317,707444
Kanagawa,2020-11-21,9790,184,1207,44,11181,234414
Niigata,2020-11-21,204,0,91,1,295,20826
Toyama,2020-11-21,399,26,16,0,441,16124
Ishikawa,2020-11-21,776,49,8,0,833,20662
Fukui,2020-11-21,257,11,32,1,300,13504
Yamanashi,2020-11-21,241,7,50,2,298,12801
Nagano,2020-11-21,416,6,175,0,592,27741
Gifu,2020-11-21,762,13,136,0,911,31292
Shizuoka,2020-11-21,768,4,339,3,1111,51416
Aichi,2020-11-21,6947,104,1413,17,8464,124076
Mie,2020-11-21,594,7,105,5,706,18271
Shiga,2020-11-21,629,9,92,0,730,25024
Kyoto,2020-11-21,2160,35,214,3,2409,60062
Osaka,2020-11-21,14250,277,2613,87,17159,292105
Hyogo,2020-11-21,3810,79,596,26,4485,83625
Nara,2020-11-21,771,11,193,4,975,29663
Wakayama,2020-11-21,305,4,64,4,379,12054
Tottori,2020-11-21,46,0,7,0,53,6197
Shimane,2020-11-21,141,0,1,0,142,6498
Okayama,2020-11-21,310,11,109,3,485,17220
Hiroshima,2020-11-21,679,6,48,0,736,31670
Yamaguchi,2020-11-21,228,2,109,2,343,13795
Tokushima,2020-11-21,161,9,8,2,178,7724
Kagawa,2020-11-21,106,2,21,0,129,15802
Ehime,2020-11-21,111,6,69,0,186,5240
Kochi,2020-11-21,140,4,2,0,146,3704
Fukuoka,2020-11-21,5238,106,169,3,5513,189078
Saga,2020-11-21,276,1,18,0,293,8789
Nagasaki,2020-11-21,243,3,11,0,254,25667
Kumamoto,2020-11-21,841,11,76,1,951,22677
Oita,2020-11-21,160,3,46,0,209,24933
Miyazaki,2020-11-21,372,1,42,0,414,8918
Kagoshima,2020-11-21,537,13,48,0,592,25683
Okinawa,2020-11-21,3564,68,340,2,3967,67188
Hokkaido,2020-11-22,4629,146,2143,19,6918,125579
Aomori,2020-11-22,255,6,19,2,280,6349
Iwate,2020-11-22,41,0,96,1,137,7787
Miyagi,2020-11-22,887,9,195,8,1091,17468
Akita,2020-11-22,68,0,6,1,74,3155
Yamagata,2020-11-22,89,1,20,0,109,7233
Fukushima,2020-11-22,410,6,60,4,476,37642
Ibaraki,2020-11-22,916,19,317,6,1252,15503
Tochigi,2020-11-22,500,2,72,5,572,51105
Gunma,2020-11-22,925,21,99,1,1045,34203
Saitama,2020-11-22,6402,131,1081,17,7614,217782
Chiba,2020-11-22,5473,86,829,9,6388,155169
Tokyo,2020-11-22,33383,479,3846,40,37708,707444
Kanagawa,2020-11-22,9953,184,1207,44,11344,234414
Niigata,2020-11-22,211,0,89,1,300,20993
Toyama,2020-11-22,399,26,20,0,445,16124
Ishikawa,2020-11-22,778,49,8,0,835,20694
Fukui,2020-11-22,260,11,31,0,302,13555
Yamanashi,2020-11-22,241,7,50,2,298,12801
Nagano,2020-11-22,436,6,169,0,606,27741
Gifu,2020-11-22,775,13,130,0,918,31414
Shizuoka,2020-11-22,768,4,339,3,1111,51416
Aichi,2020-11-22,7065,105,1505,18,8675,124749
Mie,2020-11-22,595,7,119,5,721,18271
Shiga,2020-11-22,635,9,91,0,735,25071
Kyoto,2020-11-22,2160,35,214,3,2409,60062
Osaka,2020-11-22,14381,277,2972,91,17649,294716
Hyogo,2020-11-22,3880,79,679,27,4638,84801
Nara,2020-11-22,778,11,200,4,989,29663
Wakayama,2020-11-22,306,4,68,4,384,12288
Tottori,2020-11-22,46,0,7,0,53,15395
Shimane,2020-11-22,141,0,1,0,142,6498
Okayama,2020-11-22,310,11,109,3,498,17220
Hiroshima,2020-11-22,685,6,51,0,741,31670
Yamaguchi,2020-11-22,230,2,116,2,352,13795
Tokushima,2020-11-22,161,9,8,2,179,7742
Kagawa,2020-11-22,106,2,23,0,131,15828
Ehime,2020-11-22,111,6,91,2,208,5350
Kochi,2020-11-22,140,4,2,0,146,3718
Fukuoka,2020-11-22,5250,106,187,3,5543,189891
Saga,2020-11-22,277,1,17,0,293,8850
Nagasaki,2020-11-22,243,3,13,0,254,25747
Kumamoto,2020-11-22,861,12,75,2,967,22960
Oita,2020-11-22,161,3,55,0,219,25001
Miyazaki,2020-11-22,372,1,56,0,428,8918
Kagoshima,2020-11-22,537,13,48,0,592,25683
Okinawa,2020-11-22,3591,68,345,2,3999,67432
Hokkaido,2020-11-23,4800,149,2214,19,7163,128775
Aomori,2020-11-23,256,6,19,2,281,6373
Iwate,2020-11-23,50,1,90,1,137,7787
Miyagi,2020-11-23,901,9,190,8,1100,18124
Akita,2020-11-23,68,0,6,1,74,3155
Yamagata,2020-11-23,89,1,20,0,109,7236
Fukushima,2020-11-23,411,6,61,4,478,37883
Ibaraki,2020-11-23,960,19,305,6,1284,15503
Tochigi,2020-11-23,500,2,73,6,573,51197
Gunma,2020-11-23,925,21,99,1,1045,34203
Saitama,2020-11-23,6493,132,1079,19,7704,217890
Chiba,2020-11-23,5539,86,822,9,6447,155589
Tokyo,2020-11-23,33595,479,3948,41,38022,707444
Kanagawa,2020-11-23,10022,185,1207,44,11414,234414
Niigata,2020-11-23,211,0,102,1,313,21125
Toyama,2020-11-23,399,26,21,0,446,16124
Ishikawa,2020-11-23,778,49,8,0,835,20711
Fukui,2020-11-23,261,11,31,0,303,13642
Yamanashi,2020-11-23,241,7,50,2,298,12801
Nagano,2020-11-23,440,6,177,0,618,27741
Gifu,2020-11-23,776,13,143,1,932,31534
Shizuoka,2020-11-23,768,4,339,3,1111,51416
Aichi,2020-11-23,7133,106,1580,18,8819,125338
Mie,2020-11-23,595,7,130,5,732,18271
Shiga,2020-11-23,639,9,92,0,740,25153
Kyoto,2020-11-23,2160,35,214,3,2409,60062
Osaka,2020-11-23,14452,278,3181,98,17930,296260
Hyogo,2020-11-23,3998,79,698,27,4775,86024
Nara,2020-11-23,795,11,204,5,1010,29663
Wakayama,2020-11-23,312,4,73,4,395,12428
Tottori,2020-11-23,46,0,7,0,53,15397
Shimane,2020-11-23,141,0,1,0,142,6498
Okayama,2020-11-23,310,11,109,3,508,17220
Hiroshima,2020-11-23,687,6,59,0,750,31670
Yamaguchi,2020-11-23,230,2,120,2,356,13795
Tokushima,2020-11-23,161,9,8,2,179,7750
Kagawa,2020-11-23,108,2,21,0,131,15835
Ehime,2020-11-23,116,6,112,2,234,5534
Kochi,2020-11-23,140,4,4,0,148,3729
Fukuoka,2020-11-23,5259,106,187,3,5552,190077
Saga,2020-11-23,278,1,16,0,293,8901
Nagasaki,2020-11-23,243,3,14,0,254,25798
Kumamoto,2020-11-23,872,12,73,2,970,23064
Oita,2020-11-23,163,3,57,0,223,25048
Miyazaki,2020-11-23,372,1,61,0,433,8918
Kagoshima,2020-11-23,537,13,48,0,592,25683
Okinawa,2020-11-23,3633,68,319,3,4015,67667
Hokkaido,2020-11-24,4910,152,2307,19,7369,130771
Aomori,2020-11-24,260,6,15,2,281,6408
Iwate,2020-11-24,54,1,100,1,155,8148
Miyagi,2020-11-24,914,9,193,8,1116,18148
Akita,2020-11-24,69,1,4,0,75,3447
Yamagata,2020-11-24,89,1,20,0,109,7282
Fukushima,2020-11-24,413,6,60,4,479,38113
Ibaraki,2020-11-24,984,19,307,8,1310,15503
Tochigi,2020-11-24,504,2,80,6,584,51535
Gunma,2020-11-24,931,21,101,2,1069,34433
Saitama,2020-11-24,6628,133,984,19,7745,222779
Chiba,2020-11-24,5626,86,777,9,6489,157252
Tokyo,2020-11-24,33964,479,3754,51,38197,720173
Kanagawa,2020-11-24,10024,185,1271,57,11480,239610
Niigata,2020-11-24,215,0,101,0,316,21341
Toyama,2020-11-24,400,26,20,0,446,16271
Ishikawa,2020-11-24,778,49,9,0,836,20734
Fukui,2020-11-24,263,11,30,0,304,13667
Yamanashi,2020-11-24,268,7,52,2,327,13174
Nagano,2020-11-24,473,6,117,0,629,28896
Gifu,2020-11-24,792,13,134,1,939,31654
Shizuoka,2020-11-24,837,4,453,2,1294,52936
Aichi,2020-11-24,7216,109,1589,17,8914,126390
Mie,2020-11-24,596,7,134,5,737,18271
Shiga,2020-11-24,647,9,91,0,747,25764
Kyoto,2020-11-24,2224,35,249,4,2508,61907
Osaka,2020-11-24,14629,282,3210,103,18140,298441
Hyogo,2020-11-24,4061,79,712,28,4852,86664
Nara,2020-11-24,813,11,202,4,1026,30816
Wakayama,2020-11-24,313,4,80,6,403,12562
Tottori,2020-11-24,46,0,7,0,54,15678
Shimane,2020-11-24,141,0,1,0,142,6498
Okayama,2020-11-24,310,11,109,3,515,17220
Hiroshima,2020-11-24,688,6,67,0,762,32679
Yamaguchi,2020-11-24,230,2,120,1,356,13795
Tokushima,2020-11-24,161,9,11,2,179,7753
Kagawa,2020-11-24,108,2,22,0,132,16011
Ehime,2020-11-24,122,6,123,3,251,5657
Kochi,2020-11-24,140,4,4,0,148,3736
Fukuoka,2020-11-24,5259,106,187,3,5552,190922
Saga,2020-11-24,280,1,18,0,297,8987
Nagasaki,2020-11-24,245,3,14,0,262,25842
Kumamoto,2020-11-24,881,12,71,2,974,23109
Oita,2020-11-24,164,3,61,0,228,25092
Miyazaki,2020-11-24,374,1,65,1,439,9200
Kagoshima,2020-11-24,537,13,48,0,592,26482
Okinawa,2020-11-24,3664,68,304,3,4031,68472
Hokkaido,2020-11-25,5068,158,2359,22,7585,133167
Aomori,2020-11-25,262,6,14,2,282,6445
Iwate,2020-11-25,64,1,97,1,162,8426
Miyagi,2020-11-25,930,9,189,8,1128,18212
Akita,2020-11-25,69,1,4,0,83,3451
Yamagata,2020-11-25,93,1,17,0,110,7344
Fukushima,2020-11-25,416,6,58,5,480,38310
Ibaraki,2020-11-25,1007,19,321,9,1347,16138
Tochigi,2020-11-25,517,2,78,6,595,52696
Gunma,2020-11-25,938,21,110,2,1087,34753
Saitama,2020-11-25,6679,136,1027,24,7842,225315
Chiba,2020-11-25,5712,86,764,10,6562,158518
Tokyo,2020-11-25,34405,482,3711,54,38598,728630
Kanagawa,2020-11-25,10162,188,1290,58,11640,241723
Niigata,2020-11-25,222,0,102,0,324,21588
Toyama,2020-11-25,402,26,19,0,447,16529
Ishikawa,2020-11-25,780,49,9,0,838,20975
Fukui,2020-11-25,265,11,29,0,305,14164
Yamanashi,2020-11-25,273,7,52,2,332,13263
Nagano,2020-11-25,506,6,102,0,638,29443
Gifu,2020-11-25,811,13,145,1,969,32174
Shizuoka,2020-11-25,860,4,470,4,1334,53923
Aichi,2020-11-25,7331,110,1582,16,9023,127454
Mie,2020-11-25,600,7,148,5,755,18271
Shiga,2020-11-25,656,9,91,0,756,26058
Kyoto,2020-11-25,2242,36,243,4,2521,62771
Osaka,2020-11-25,14858,285,3296,107,18458,304268
Hyogo,2020-11-25,4152,79,697,32,4928,88077
Nara,2020-11-25,833,11,194,6,1038,31252
Wakayama,2020-11-25,321,4,77,11,408,12760
Tottori,2020-11-25,48,0,7,0,56,15952
Shimane,2020-11-25,141,0,2,0,143,6498
Okayama,2020-11-25,310,11,109,3,530,17220
Hiroshima,2020-11-25,699,6,62,0,770,33227
Yamaguchi,2020-11-25,238,2,119,1,363,17013
Tokushima,2020-11-25,161,9,11,2,179,7755
Kagawa,2020-11-25,108,2,22,0,132,16227
Ehime,2020-11-25,129,6,130,3,265,5827
Kochi,2020-11-25,140,4,5,0,149,3739
Fukuoka,2020-11-25,5281,107,203,3,5591,192668
Saga,2020-11-25,282,1,18,0,299,9220
Nagasaki,2020-11-25,245,3,14,0,263,26087
Kumamoto,2020-11-25,886,12,69,5,977,23156
Oita,2020-11-25,165,3,70,0,238,25794
Miyazaki,2020-11-25,374,1,75,2,449,9246
Kagoshima,2020-11-25,551,13,51,0,602,26737
Okinawa,2020-11-25,3691,68,303,2,4057,68811
Hokkaido,2020-11-26,5302,164,2300,21,7766,135619
Aomori,2020-11-26,263,6,16,2,285,6480
Iwate,2020-11-26,76,1,98,1,162,8650
Miyagi,2020-11-26,945,9,193,8,1147,18374
Akita,2020-11-26,70,1,13,0,84,3476
Yamagata,2020-11-26,97,1,13,1,111,7374
Fukushima,2020-11-26,420,6,60,5,486,38699
Ibaraki,2020-11-26,1041,19,337,8,1397,16254
Tochigi,2020-11-26,520,2,79,6,599,52797
Gunma,2020-11-26,941,21,125,2,1117,35056
Saitama,2020-11-26,6690,137,1175,27,8002,228115
Chiba,2020-11-26,5783,86,775,11,6644,159758
Tokyo,2020-11-26,34813,485,3781,60,39079,736409
Kanagawa,2020-11-26,10404,189,1301,64,11894,246225
Niigata,2020-11-26,224,0,101,0,325,21833
Toyama,2020-11-26,406,26,18,0,450,16763
Ishikawa,2020-11-26,780,49,14,0,843,21257
Fukui,2020-11-26,265,11,33,0,309,14286
Yamanashi,2020-11-26,279,7,50,3,336,13394
Nagano,2020-11-26,524,6,99,0,654,29788
Gifu,2020-11-26,816,13,156,1,985,32518
Shizuoka,2020-11-26,887,4,504,4,1395,54881
Aichi,2020-11-26,7479,113,1608,22,9200,133582
Mie,2020-11-26,604,7,171,5,782,18271
Shiga,2020-11-26,665,9,86,0,760,26704
Kyoto,2020-11-26,2269,37,246,4,2552,63452
Osaka,2020-11-26,15035,297,3433,108,18784,309194
Hyogo,2020-11-26,4257,79,692,32,5028,89727
Nara,2020-11-26,861,11,189,6,1061,31572
Wakayama,2020-11-26,325,6,77,9,414,12863
Tottori,2020-11-26,49,0,8,0,58,16126
Shimane,2020-11-26,140,0,4,0,144,6772
Okayama,2020-11-26,363,11,156,3,544,17220
Hiroshima,2020-11-26,707,6,57,1,771,33800
Yamaguchi,2020-11-26,244,2,117,2,367,17013
Tokushima,2020-11-26,162,9,10,2,180,7770
Kagawa,2020-11-26,113,2,19,0,134,16352
Ehime,2020-11-26,135,6,141,3,282,6025
Kochi,2020-11-26,140,4,5,0,149,3747
Fukuoka,2020-11-26,5281,107,203,3,5591,194792
Saga,2020-11-26,283,1,18,0,300,9342
Nagasaki,2020-11-26,246,3,15,0,265,26332
Kumamoto,2020-11-26,891,12,67,5,984,23229
Oita,2020-11-26,175,3,68,0,246,26211
Miyazaki,2020-11-26,375,1,83,2,458,9305
Kagoshima,2020-11-26,567,13,40,0,607,27018
Okinawa,2020-11-26,3717,68,351,4,4131,69484
Hokkaido,2020-11-27,5603,171,2248,21,8022,139729
Aomori,2020-11-27,265,6,16,2,287,6569
Iwate,2020-11-27,85,1,93,1,179,8810
Miyagi,2020-11-27,969,9,190,7,1168,18491
Akita,2020-11-27,70,1,18,0,89,3500
Yamagata,2020-11-27,97,1,13,1,116,7409
Fukushima,2020-11-27,425,6,59,6,490,39101
Ibaraki,2020-11-27,1077,19,346,11,1442,16407
Tochigi,2020-11-27,526,2,81,6,607,52980
Gunma,2020-11-27,956,21,171,4,1148,35312
Saitama,2020-11-27,6776,138,1190,29,8104,230484
Chiba,2020-11-27,5840,86,825,11,6751,160899
Tokyo,2020-11-27,35418,488,3743,61,39649,743888
Kanagawa,2020-11-27,10574,192,1346,59,12112,249352
Niigata,2020-11-27,227,0,99,0,326,21992
Toyama,2020-11-27,407,26,20,0,453,16966
Ishikawa,2020-11-27,781,50,15,0,846,21523
Fukui,2020-11-27,270,11,31,0,312,14493
Yamanashi,2020-11-27,282,8,46,3,336,13459
Nagano,2020-11-27,534,6,107,0,670,30587
Gifu,2020-11-27,836,14,164,1,1014,32891
Shizuoka,2020-11-27,910,4,533,6,1447,55546
Aichi,2020-11-27,7624,113,1661,22,9398,135512
Mie,2020-11-27,623,7,167,5,797,19848
Shiga,2020-11-27,680,9,84,1,773,27121
Kyoto,2020-11-27,2281,37,267,5,2585,64192
Osaka,2020-11-27,15322,302,3524,107,19167,313767
Hyogo,2020-11-27,4388,79,744,31,5211,91975
Nara,2020-11-27,870,11,206,6,1087,31912
Wakayama,2020-11-27,337,6,79,8,428,12996
Tottori,2020-11-27,49,0,8,0,58,16298
Shimane,2020-11-27,140,0,5,0,145,6772
Okayama,2020-11-27,363,11,156,3,568,19205
Hiroshima,2020-11-27,714,6,62,2,785,34211
Yamaguchi,2020-11-27,254,2,112,2,372,17013
Tokushima,2020-11-27,162,9,11,1,181,7779
Kagawa,2020-11-27,116,2,17,0,135,16584
Ehime,2020-11-27,141,6,149,3,296,6776
Kochi,2020-11-27,141,4,4,0,149,3747
Fukuoka,2020-11-27,5306,107,231,3,5644,196941
Saga,2020-11-27,283,1,19,0,300,9506
Nagasaki,2020-11-27,247,3,17,0,265,26604
Kumamoto,2020-11-27,903,13,66,6,999,23481
Oita,2020-11-27,182,3,70,0,255,26669
Miyazaki,2020-11-27,384,1,93,2,477,9431
Kagoshima,2020-11-27,567,13,40,0,607,27152
Okinawa,2020-11-27,3744,68,362,4,4169,71380
Hokkaido,2020-11-28,5825,180,2850,23,8274,143394
Aomori,2020-11-28,265,6,16,2,287,6569
Iwate,2020-11-28,89,1,93,1,183,9057
Miyagi,2020-11-28,997,10,174,7,1181,18642
Akita,2020-11-28,70,1,19,0,90,3500
Yamagata,2020-11-28,98,1,21,1,122,7425
Fukushima,2020-11-28,432,6,58,6,496,39392
Ibaraki,2020-11-28,1112,21,375,12,1508,16407
Tochigi,2020-11-28,527,2,92,5,619,53084
Gunma,2020-11-28,974,21,182,3,1177,35486
Saitama,2020-11-28,6836,139,1247,29,8222,230760
Chiba,2020-11-28,5886,86,892,11,6864,161405
Tokyo,2020-11-28,35733,488,3989,67,40210,750084
Kanagawa,2020-11-28,10787,194,1346,59,12327,249352
Niigata,2020-11-28,228,0,101,0,329,22133
Toyama,2020-11-28,408,26,23,0,457,16966
Ishikawa,2020-11-28,783,50,13,0,846,21792
Fukui,2020-11-28,275,11,28,0,314,14585
Yamanashi,2020-11-28,282,8,46,3,336,13459
Nagano,2020-11-28,556,6,110,0,691,30587
Gifu,2020-11-28,857,14,163,1,1034,33315
Shizuoka,2020-11-28,963,10,474,5,1447,55546
Aichi,2020-11-28,7751,115,1766,26,9632,135512
Mie,2020-11-28,635,7,184,7,826,19848
Shiga,2020-11-28,685,9,83,1,777,27370
Kyoto,2020-11-28,2281,37,267,5,2585,64192
Osaka,2020-11-28,15507,310,3794,107,19630,317766
Hyogo,2020-11-28,4465,80,769,37,5314,93326
Nara,2020-11-28,898,11,197,6,1106,31912
Wakayama,2020-11-28,345,6,78,8,436,13187
Tottori,2020-11-28,52,0,5,0,58,16327
Shimane,2020-11-28,141,0,5,0,146,6772
Okayama,2020-11-28,363,11,156,3,583,19205
Hiroshima,2020-11-28,714,6,62,2,785,34211
Yamaguchi,2020-11-28,270,2,105,2,381,17013
Tokushima,2020-11-28,163,9,11,1,181,7809
Kagawa,2020-11-28,119,2,17,0,138,16739
Ehime,2020-11-28,149,6,149,4,304,6862
Kochi,2020-11-28,142,4,3,0,149,3752
Fukuoka,2020-11-28,5340,107,311,5,5758,199025
Saga,2020-11-28,284,1,25,0,307,9571
Nagasaki,2020-11-28,247,3,18,0,265,26776
Kumamoto,2020-11-28,914,13,65,6,1006,23727
Oita,2020-11-28,190,3,80,0,273,27113
Miyazaki,2020-11-28,384,1,93,2,477,9431
Kagoshima,2020-11-28,571,13,41,1,612,27152
Okinawa,2020-11-28,3788,68,396,4,4247,72029
Hokkaido,2020-11-29,5967,184,2375,26,8526,147128
Aomori,2020-11-29,265,6,16,2,287,6569
Iwate,2020-11-29,93,3,95,2,191,9286
Miyagi,2020-11-29,1025,10,160,7,1195,18794
Akita,2020-11-29,72,1,17,0,90,3500
Yamagata,2020-11-29,100,1,26,1,133,7460
Fukushima,2020-11-29,439,6,54,6,499,39593
Ibaraki,2020-11-29,1137,21,381,12,1539,16407
Tochigi,2020-11-29,529,2,105,5,634,53517
Gunma,2020-11-29,974,21,182,3,1195,35486
Saitama,2020-11-29,6912,139,1310,30,8361,231105
Chiba,2020-11-29,5977,86,876,10,6939,161979
Tokyo,2020-11-29,36041,488,4099,67,40628,750084
Kanagawa,2020-11-29,10938,194,1346,59,12478,249352
Niigata,2020-11-29,228,0,103,0,331,22161
Toyama,2020-11-29,408,26,24,0,458,16966
Ishikawa,2020-11-29,783,50,17,0,850,21885
Fukui,2020-11-29,281,11,22,0,314,14643
Yamanashi,2020-11-29,282,8,46,3,336,13459
Nagano,2020-11-29,565,6,111,0,703,30587
Gifu,2020-11-29,864,14,177,1,1055,33458
Shizuoka,2020-11-29,963,10,474,5,1447,55546
Aichi,2020-11-29,7983,115,1751,26,9849,135512
Mie,2020-11-29,637,7,200,7,844,19848
Shiga,2020-11-29,689,9,82,1,780,27443
Kyoto,2020-11-29,2281,37,267,5,2585,64192
Osaka,2020-11-29,15698,316,3978,110,20011,320480
Hyogo,2020-11-29,4607,80,772,39,5459,94560
Nara,2020-11-29,913,11,198,6,1122,31912
Wakayama,2020-11-29,351,6,79,8,446,13400
Tottori,2020-11-29,53,0,4,0,58,16350
Shimane,2020-11-29,140,0,6,0,146,6772
Okayama,2020-11-29,363,11,156,3,592,19205
Hiroshima,2020-11-29,714,6,62,2,785,34211
Yamaguchi,2020-11-29,287,2,91,2,384,17013
Tokushima,2020-11-29,164,9,11,1,181,7822
Kagawa,2020-11-29,121,2,19,0,142,16864
Ehime,2020-11-29,154,6,151,4,311,6961
Kochi,2020-11-29,143,4,3,0,150,3754
Fukuoka,2020-11-29,5355,107,339,5,5801,199804
Saga,2020-11-29,286,1,23,0,307,9621
Nagasaki,2020-11-29,247,3,19,0,265,26884
Kumamoto,2020-11-29,921,13,64,6,1012,23912
Oita,2020-11-29,199,3,78,0,280,27223
Miyazaki,2020-11-29,384,1,93,2,477,9431
Kagoshima,2020-11-29,571,13,41,1,612,27152
Okinawa,2020-11-29,3819,69,411,5,4294,72251
Hokkaido,2020-11-30,6206,189,2425,27,8718,150003
Aomori,2020-11-30,267,6,22,2,295,6697
Iwate,2020-11-30,98,3,93,2,194,9451
Miyagi,2020-11-30,1034,10,158,5,1202,18866
Akita,2020-11-30,75,1,14,0,90,3668
Yamagata,2020-11-30,101,1,33,1,135,7530
Fukushima,2020-11-30,441,6,54,5,501,40014
Ibaraki,2020-11-30,1181,21,359,12,1561,16741
Tochigi,2020-11-30,535,2,103,7,638,54416
Gunma,2020-11-30,988,21,186,2,1207,35606
Saitama,2020-11-30,7122,139,1166,31,8427,235202
Chiba,2020-11-30,6037,87,884,11,7008,163547
Tokyo,2020-11-30,36413,489,4037,70,40939,760947
Kanagawa,2020-11-30,11011,195,1353,58,12559,254992
Niigata,2020-11-30,234,0,97,0,331,22272
Toyama,2020-11-30,412,26,21,0,459,17114
Ishikawa,2020-11-30,783,50,20,0,853,21967
Fukui,2020-11-30,283,11,22,0,316,14684
Yamanashi,2020-11-30,294,9,35,2,338,13556
Nagano,2020-11-30,587,6,104,0,718,31328
Gifu,2020-11-30,879,14,179,1,1072,33776
Shizuoka,2020-11-30,1042,11,567,7,1620,56892
Aichi,2020-11-30,8307,119,1686,28,10112,135512
Mie,2020-11-30,638,7,213,7,858,19848
Shiga,2020-11-30,698,9,76,1,783,27762
Kyoto,2020-11-30,2359,37,267,5,2663,65925
Osaka,2020-11-30,15815,320,4119,124,20273,323566
Hyogo,2020-11-30,4747,80,743,37,5570,95654
Nara,2020-11-30,932,12,197,5,1141,32940
Wakayama,2020-11-30,363,6,73,9,452,13463
Tottori,2020-11-30,52,0,5,0,58,16572
Shimane,2020-11-30,141,0,6,0,147,6772
Okayama,2020-11-30,363,11,156,3,599,19205
Hiroshima,2020-11-30,724,6,101,3,838,34993
Yamaguchi,2020-11-30,303,2,77,3,386,17013
Tokushima,2020-11-30,164,9,9,1,181,7826
Kagawa,2020-11-30,121,2,20,0,143,17069
Ehime,2020-11-30,160,6,148,4,314,7104
Kochi,2020-11-30,143,4,5,0,152,3755
Fukuoka,2020-11-30,5388,108,331,5,5827,200689
Saga,2020-11-30,287,1,24,0,309,9667
Nagasaki,2020-11-30,249,3,20,0,271,26979
Kumamoto,2020-11-30,921,13,64,6,1012,23912
Oita,2020-11-30,203,3,89,1,295,27366
Miyazaki,2020-11-30,408,1,95,2,503,9765
Kagoshima,2020-11-30,571,13,41,1,612,27472
Okinawa,2020-11-30,3859,69,403,5,4326,72779
Hokkaido,2020-12-01,6394,194,2281,28,8869,151817
Aomori,2020-12-01,267,6,26,2,299,6771
Iwate,2020-12-01,111,4,89,2,204,9575
Miyagi,2020-12-01,1052,10,149,5,1211,18905
Akita,2020-12-01,77,1,12,0,90,3674
Yamagata,2020-12-01,107,1,30,1,138,7609
Fukushima,2020-12-01,445,7,49,5,501,40155
